       t         state 0 pop         state 1 pop         state 2 pop         state 3 pop         state 4 pop         state 5 pop         state 6 pop         state 7 pop         state 8 pop              poptot
 58.5000        0.0001189844        0.0001046750        0.0001024776        0.0000971129        0.0014256204        0.0010215652        0.0009915208        0.0009428293        0.9951952145        1.0000000000
 59.0000        0.0001320319        0.0001159322        0.0001136102        0.0001077399        0.0016595000        0.0011718562        0.0011349103        0.0010774696        0.9944869497        1.0000000000
 59.5000        0.0001451793        0.0001272497        0.0001248500        0.0001185081        0.0019185327        0.0013343779        0.0012896345        0.0012225869        0.9937190809        1.0000000000
 60.0000        0.0001583077        0.0001385279        0.0001361075        0.0001293401        0.0022045614        0.0015094250        0.0014559719        0.0013784646        0.9928892938        1.0000000000
 60.5000        0.0001712984        0.0001496686        0.0001472943        0.0001401598        0.0025195725        0.0016972758        0.0016341988        0.0015453958        0.9919951361        1.0000000000
 61.0000        0.0001840344        0.0001605758        0.0001583242        0.0001508927        0.0028657093        0.0018981894        0.0018245889        0.0017236846        0.9910340007        1.0000000000
 61.5000        0.0001964021        0.0001711574        0.0001691142        0.0001614673        0.0032452847        0.0021124029        0.0020274141        0.0019136476        0.9900031097        1.0000000000
 62.0000        0.0002082929        0.0001813261        0.0001795854        0.0001718156        0.0036607958        0.0023401280        0.0022429431        0.0021156149        0.9888994981        1.0000000000
 62.5000        0.0002196042        0.0001910003        0.0001896640        0.0001818740        0.0041149381        0.0025815474        0.0024714420        0.0023299323        0.9877199978        1.0000000000
 63.0000        0.0002302412        0.0002001055        0.0001992818        0.0001915833        0.0046106204        0.0028368107        0.0027131732        0.0025569618        0.9864612221        1.0000000000
 63.5000        0.0002401177        0.0002085748        0.0002083776        0.0002008904        0.0051509801        0.0031060297        0.0029683951        0.0027970836        0.9851195510        1.0000000000
 64.0000        0.0002491578        0.0002163500        0.0002168973        0.0002097476        0.0057393980        0.0033892739        0.0032373611        0.0030506972        0.9836911172        1.0000000000
 64.5000        0.0002572968        0.0002233822        0.0002247944        0.0002181142        0.0063795130        0.0036865649        0.0035203184        0.0033182227        0.9821717936        1.0000000000
 65.0000        0.0002644821        0.0002296324        0.0002320311        0.0002259558        0.0070752363        0.0039978711        0.0038175071        0.0036001019        0.9805571823        1.0000000000
 65.5000        0.0002706742        0.0002350721        0.0002385781        0.0002332454        0.0078307642        0.0043231021        0.0041291586        0.0038967996        0.9788426056        1.0000000000
 66.0000        0.0002758476        0.0002396834        0.0002444155        0.0002399635        0.0086505893        0.0046621025        0.0044554941        0.0042088044        0.9770230996        1.0000000000
 66.5000        0.0002799913        0.0002434599        0.0002495325        0.0002460979        0.0095395094        0.0050146466        0.0047967224        0.0045366298        0.9750934102        1.0000000000
 67.0000        0.0002831095        0.0002464063        0.0002539275        0.0002516441        0.0105026335        0.0053804326        0.0051530383        0.0048808144        0.9730479938        1.0000000000
 67.5000        0.0002852220        0.0002485385        0.0002576089        0.0002566052        0.0115453840        0.0057590777        0.0055246201        0.0052419230        0.9708810205        1.0000000000
 68.0000        0.0002863647        0.0002498841        0.0002605941        0.0002609921        0.0126734940        0.0061501135        0.0059116273        0.0056205464        0.9685863837        1.0000000000
 68.5000        0.0002865900        0.0002504817        0.0002629100        0.0002648232        0.0138929991        0.0065529825        0.0063141980        0.0060173017        0.9661577139        1.0000000000
 69.0000        0.0002859665        0.0002503808        0.0002645928        0.0002681240        0.0152102222        0.0069670357        0.0067324463        0.0064328317        0.9635883999        1.0000000000
 69.5000        0.0002845796        0.0002496418        0.0002656873        0.0002709275        0.0166317507        0.0073915318        0.0071664597        0.0068678049        0.9608716167        1.0000000000
 70.0000        0.0002825316        0.0002483351        0.0002662470        0.0002732735        0.0181644040        0.0078256378        0.0076162962        0.0073229141        0.9580003608        1.0000000000
 70.5000        0.0002799410        0.0002465410        0.0002663334        0.0002752083        0.0198151911        0.0082684323        0.0080819818        0.0077988756        0.9549674956        1.0000000000
 71.0000        0.0002769432        0.0002443487        0.0002660158        0.0002767848        0.0215912572        0.0087189100        0.0085635080        0.0082964268        0.9517658055        1.0000000000
 71.5000        0.0002736900        0.0002418564        0.0002653708        0.0002780614        0.0234998168        0.0091759895        0.0090608294        0.0088163252        0.9483880604        1.0000000000
 72.0000        0.0002703495        0.0002391696        0.0002644813        0.0002791024        0.0255480750        0.0096385235        0.0095738618        0.0093593450        0.9448270917        1.0000000000
 72.5000        0.0002671059        0.0002364011        0.0002634365        0.0002799771        0.0277431345        0.0101053107        0.0101024806        0.0099262745        0.9410758791        1.0000000000
 73.0000        0.0002641593        0.0002336701        0.0002623309        0.0002807592        0.0300918883        0.0105751109        0.0106465194        0.0105179128        0.9371276492        1.0000000000
 73.5000        0.0002617254        0.0002311008        0.0002612640        0.0002815270        0.0326008996        0.0110466621        0.0112057697        0.0111350655        0.9329759859        1.0000000000
 74.0000        0.0002600356        0.0002288223        0.0002603391        0.0002823622        0.0352762684        0.0115186994        0.0117799809        0.0117785410        0.9286149511        1.0000000000
 74.5000        0.0002593365        0.0002269669        0.0002596631        0.0002833501        0.0381234868        0.0119899746        0.0123688609        0.0124491450        0.9240392160        1.0000000000
 75.0000        0.0002598901        0.0002256697        0.0002593458        0.0002845787        0.0411472842        0.0124592775        0.0129720776        0.0131476758        0.9192442005        1.0000000000
 75.5000        0.0002619731        0.0002250675        0.0002594989        0.0002861382        0.0443514657        0.0129254569        0.0135892615        0.0138749187        0.9142262195        1.0000000000
 76.0000        0.0002658775        0.0002252976        0.0002602354        0.0002881210        0.0477387473        0.0133874405        0.0142200084        0.0146316395        0.9089826327        1.0000000000
 76.5000        0.0002719103        0.0002264969        0.0002616692        0.0002906207        0.0513105903        0.0138442545        0.0148638836        0.0154185792        0.9035119952        1.0000000000
 77.0000        0.0002803933        0.0002288009        0.0002639141        0.0002937322        0.0550670412        0.0142950401        0.0155204263        0.0162364469        0.8978142050        1.0000000000
 77.5000        0.0002916636        0.0002323429        0.0002670832        0.0002975508        0.0590065800        0.0147390680        0.0161891553        0.0170859136        0.8918906427        1.0000000000
 78.0000        0.0003060736        0.0002372523        0.0002712884        0.0003021722        0.0631259846        0.0151757499        0.0168695745        0.0179676057        0.8857442988        1.0000000000
 78.5000        0.0003239910        0.0002436544        0.0002766394        0.0003076919        0.0674202142        0.0156046461        0.0175611798        0.0188820988        0.8793798845        1.0000000000
 79.0000        0.0003457994        0.0002516686        0.0002832438        0.0003142049        0.0718823188        0.0160254695        0.0182634652        0.0198299109        0.8728039188        1.0000000000
 79.5000        0.0003718986        0.0002614082        0.0002912057        0.0003218055        0.0765033783        0.0164380864        0.0189759305        0.0208114973        0.8660247897        1.0000000000
 80.0000        0.0004027047        0.0002729783        0.0003006254        0.0003305867        0.0812724770        0.0168425128        0.0196980874        0.0218272446        0.8590527831        1.0000000000
 80.5000        0.0004386508        0.0002864760        0.0003115993        0.0003406404        0.0861767150        0.0172389086        0.0204294667        0.0228774664        0.8519000769        1.0000000000
 81.0000        0.0004801874        0.0003019883        0.0003242186        0.0003520566        0.0912012606        0.0176275678        0.0211696246        0.0239623985        0.8445806976        1.0000000000
 81.5000        0.0005277827        0.0003195919        0.0003385695        0.0003649236        0.0963294437        0.0180089072        0.0219181486        0.0250821960        0.8371104369        1.0000000000
 82.0000        0.0005819229        0.0003393517        0.0003547324        0.0003793276        0.1015428895        0.0183834527        0.0226746623        0.0262369304        0.8295067304        1.0000000000
 82.5000        0.0006431131        0.0003613204        0.0003727814        0.0003953524        0.1068216916        0.0187518246        0.0234388302        0.0274265883        0.8217884979        1.0000000000
 83.0000        0.0007118768        0.0003855372        0.0003927840        0.0004130796        0.1121446191        0.0191147221        0.0242103611        0.0286510701        0.8139759499        1.0000000000
 83.5000        0.0007887566        0.0004120271        0.0004148007        0.0004325882        0.1174893549        0.0194729077        0.0249890104        0.0299101911        0.8060903632        1.0000000000
 84.0000        0.0008743137        0.0004408000        0.0004388847        0.0004539545        0.1228327577        0.0198271917        0.0257745821        0.0312036816        0.7981538339        1.0000000000
 84.5000        0.0009691279        0.0004718503        0.0004650814        0.0004772520        0.1281511409        0.0201784177        0.0265669287        0.0325311902        0.7901890109        1.0000000000
 85.0000        0.0010737970        0.0005051560        0.0004934282        0.0005025514        0.1334205614        0.0205274484        0.0273659511        0.0338922857        0.7822188208        1.0000000000
 85.5000        0.0011889354        0.0005406783        0.0005239543        0.0005299203        0.1386171097        0.0208751535        0.0281715974        0.0352864615        0.7742661896        1.0000000000
 86.0000        0.0013151730        0.0005783612        0.0005566802        0.0005594235        0.1437171952        0.0212223982        0.0289838600        0.0367131399        0.7663537688        1.0000000000
 86.5000        0.0014531533        0.0006181314        0.0005916178        0.0005911227        0.1486978172        0.0215700333        0.0298027729        0.0381716766        0.7585036747        1.0000000000
 87.0000        0.0016035304        0.0006598979        0.0006287701        0.0006250763        0.1535368187        0.0219188866        0.0306284083        0.0396613666        0.7507372450        1.0000000000
 87.5000        0.0017669660        0.0007035527        0.0006681309        0.0006613397        0.1582131145        0.0222697563        0.0314608716        0.0411814495        0.7430748189        1.0000000000
 88.0000        0.0019441249        0.0007489704        0.0007096848        0.0006999651        0.1627068921        0.0226234047        0.0323002970        0.0427311152        0.7355355458        1.0000000000
 88.5000        0.0021356704        0.0007960094        0.0007534075        0.0007410013        0.1669997824        0.0229805539        0.0331468424        0.0443095096        0.7281372230        1.0000000000
 89.0000        0.0023422580        0.0008445125        0.0007992652        0.0007844939        0.1710749970        0.0233418825        0.0340006842        0.0459157401        0.7208961665        1.0000000000
 89.5000        0.0025645279        0.0008943081        0.0008472150        0.0008304852        0.1749174354        0.0237080227        0.0348620114        0.0475488808        0.7138271135        1.0000000000
