       t   Mean-Field Energy       PE Difference        Total Energy                norm
207.5000        0.0368351169        0.0008675890        0.2872157894        1.0000000009
208.0000        0.0370350653        0.0008672979        0.2872157894        1.0000000009
208.5000        0.0372350964        0.0008668707        0.2872157894        1.0000000009
209.0000        0.0374351948        0.0008663223        0.2872157894        1.0000000009
209.5000        0.0376353437        0.0008656689        0.2872157894        1.0000000009
210.0000        0.0378355265        0.0008649270        0.2872157895        1.0000000009
210.5000        0.0380357268        0.0008641123        0.2872157895        1.0000000009
211.0000        0.0382359296        0.0008632393        0.2872157895        1.0000000009
211.5000        0.0384361221        0.0008623207        0.2872157895        1.0000000009
212.0000        0.0386362937        0.0008613664        0.2872157895        1.0000000009
212.5000        0.0388364367        0.0008603840        0.2872157895        1.0000000009
213.0000        0.0390365462        0.0008593778        0.2872157895        1.0000000009
213.5000        0.0392366199        0.0008583498        0.2872157895        1.0000000009
214.0000        0.0394366580        0.0008572994        0.2872157895        1.0000000009
214.5000        0.0396366625        0.0008562243        0.2872157895        1.0000000009
215.0000        0.0398366367        0.0008551209        0.2872157895        1.0000000009
215.5000        0.0400365841        0.0008539852        0.2872157895        1.0000000009
216.0000        0.0402365080        0.0008528137        0.2872157895        1.0000000009
216.5000        0.0404364106        0.0008516037        0.2872157895        1.0000000009
217.0000        0.0406362926        0.0008503543        0.2872157895        1.0000000009
217.5000        0.0408361523        0.0008490669        0.2872157895        1.0000000009
218.0000        0.0410359856        0.0008477452        0.2872157895        1.0000000009
218.5000        0.0412357859        0.0008463954        0.2872157895        1.0000000009
219.0000        0.0414355442        0.0008450263        0.2872157895        1.0000000010
219.5000        0.0416352498        0.0008436484        0.2872157896        1.0000000010
220.0000        0.0418348902        0.0008422737        0.2872157896        1.0000000010
220.5000        0.0420344528        0.0008409147        0.2872157896        1.0000000010
221.0000        0.0422339246        0.0008395840        0.2872157896        1.0000000010
221.5000        0.0424332942        0.0008382930        0.2872157896        1.0000000010
222.0000        0.0426325514        0.0008370513        0.2872157896        1.0000000010
222.5000        0.0428316888        0.0008358663        0.2872157896        1.0000000010
223.0000        0.0430307018        0.0008347424        0.2872157896        1.0000000010
223.5000        0.0432295887        0.0008336809        0.2872157896        1.0000000010
224.0000        0.0434283511        0.0008326803        0.2872157896        1.0000000010
224.5000        0.0436269931        0.0008317359        0.2872157896        1.0000000010
225.0000        0.0438255211        0.0008308414        0.2872157896        1.0000000010
225.5000        0.0440239431        0.0008299885        0.2872157896        1.0000000010
226.0000        0.0442222675        0.0008291686        0.2872157896        1.0000000010
226.5000        0.0444205024        0.0008283733        0.2872157896        1.0000000010
227.0000        0.0446186549        0.0008275955        0.2872157896        1.0000000010
227.5000        0.0448167300        0.0008268299        0.2872157896        1.0000000010
228.0000        0.0450147301        0.0008260737        0.2872157896        1.0000000010
228.5000        0.0452126548        0.0008253273        0.2872157896        1.0000000010
229.0000        0.0454105010        0.0008245937        0.2872157896        1.0000000010
229.5000        0.0456082627        0.0008238785        0.2872157896        1.0000000010
230.0000        0.0458059319        0.0008231896        0.2872157896        1.0000000010
230.5000        0.0460034993        0.0008225361        0.2872157896        1.0000000010
231.0000        0.0462009554        0.0008219275        0.2872157896        1.0000000010
231.5000        0.0463982911        0.0008213724        0.2872157896        1.0000000010
232.0000        0.0465954992        0.0008208782        0.2872157896        1.0000000010
232.5000        0.0467925749        0.0008204492        0.2872157897        1.0000000010
233.0000        0.0469895167        0.0008200871        0.2872157896        1.0000000010
233.5000        0.0471863265        0.0008197896        0.2872157896        1.0000000010
234.0000        0.0473830101        0.0008195509        0.2872157896        1.0000000010
234.5000        0.0475795762        0.0008193621        0.2872157896        1.0000000010
235.0000        0.0477760365        0.0008192115        0.2872157896        1.0000000010
235.5000        0.0479724039        0.0008190858        0.2872157896        1.0000000010
236.0000        0.0481686925        0.0008189710        0.2872157896        1.0000000010
236.5000        0.0483649153        0.0008188537        0.2872157896        1.0000000010
237.0000        0.0485622896        0.0008175161        0.2872157895        1.0000000010
237.5000        0.0487584366        0.0008173373        0.2872157895        1.0000000010
238.0000        0.0489544960        0.0008171773        0.2872157895        1.0000000010
238.5000        0.0491504718        0.0008170321        0.2872157895        1.0000000010
239.0000        0.0493463688        0.0008168967        0.2872157895        1.0000000010
239.5000        0.0495421920        0.0008167659        0.2872157895        1.0000000010
240.0000        0.0497379466        0.0008166344        0.2872157895        1.0000000010
240.5000        0.0499336375        0.0008164971        0.2872157895        1.0000000010
241.0000        0.0501292688        0.0008163498        0.2872157895        1.0000000010
241.5000        0.0503248439        0.0008161891        0.2872157895        1.0000000010
242.0000        0.0505203648        0.0008160126        0.2872157895        1.0000000010
242.5000        0.0507158325        0.0008158191        0.2872157895        1.0000000010
243.0000        0.0509112468        0.0008156089        0.2872157895        1.0000000010
243.5000        0.0511066065        0.0008153828        0.2872157895        1.0000000010
244.0000        0.0513019097        0.0008151428        0.2872157895        1.0000000010
244.5000        0.0514971539        0.0008148910        0.2872157895        1.0000000010
245.0000        0.0516923366        0.0008146298        0.2872157895        1.0000000010
245.5000        0.0518874558        0.0008143612        0.2872157895        1.0000000010
246.0000        0.0520825098        0.0008140867        0.2872157895        1.0000000010
246.5000        0.0522774978        0.0008138069        0.2872157895        1.0000000010
247.0000        0.0524724201        0.0008135214        0.2872157895        1.0000000010
247.5000        0.0526672777        0.0008132291        0.2872157895        1.0000000009
248.0000        0.0528620725        0.0008129278        0.2872157895        1.0000000009
248.5000        0.0530568072        0.0008126148        0.2872157895        1.0000000009
249.0000        0.0532514845        0.0008122873        0.2872157895        1.0000000009
249.5000        0.0534461071        0.0008119423        0.2872157895        1.0000000009
250.0000        0.0536406774        0.0008115774        0.2872157895        1.0000000009
250.5000        0.0538351970        0.0008111909        0.2872157895        1.0000000009
251.0000        0.0540296664        0.0008107819        0.2872157895        1.0000000009
251.5000        0.0542240853        0.0008103508        0.2872157895        1.0000000009
252.0000        0.0544184521        0.0008098991        0.2872157895        1.0000000009
252.5000        0.0546127642        0.0008094290        0.2872157895        1.0000000009
253.0000        0.0548070186        0.0008089436        0.2872157895        1.0000000009
253.5000        0.0550012116        0.0008084463        0.2872157895        1.0000000009
254.0000        0.0551953397        0.0008079407        0.2872157895        1.0000000009
254.5000        0.0553893995        0.0008074299        0.2872157895        1.0000000009
255.0000        0.0555833883        0.0008069165        0.2872157895        1.0000000009
255.5000        0.0557773042        0.0008064023        0.2872157895        1.0000000009
256.0000        0.0559711462        0.0008058882        0.2872157895        1.0000000009
256.5000        0.0561649142        0.0008053743        0.2872157895        1.0000000009
257.0000        0.0563586085        0.0008048600        0.2872157895        1.0000000009
257.5000        0.0565522303        0.0008043442        0.2872157895        1.0000000009
258.0000        0.0567457804        0.0008038257        0.2872157895        1.0000000009
258.5000        0.0569392598        0.0008033036        0.2872157895        1.0000000009
259.0000        0.0571326688        0.0008027776        0.2872157895        1.0000000009
259.5000        0.0573260069        0.0008022477        0.2872157895        1.0000000009
260.0000        0.0575192731        0.0008017152        0.2872157895        1.0000000009
260.5000        0.0577124654        0.0008011819        0.2872157895        1.0000000009
261.0000        0.0579055810        0.0008006504        0.2872157895        1.0000000009
261.5000        0.0580986170        0.0008001236        0.2872157895        1.0000000009
262.0000        0.0582915703        0.0007996044        0.2872157895        1.0000000009
262.5000        0.0584844379        0.0007990958        0.2872157895        1.0000000009
263.0000        0.0586772177        0.0007986000        0.2872157895        1.0000000009
263.5000        0.0588699080        0.0007981183        0.2872157895        1.0000000009
264.0000        0.0590625081        0.0007976515        0.2872157895        1.0000000009
264.5000        0.0592550184        0.0007971991        0.2872157895        1.0000000009
265.0000        0.0594474397        0.0007967602        0.2872157895        1.0000000009
265.5000        0.0596397734        0.0007963333        0.2872157895        1.0000000009
266.0000        0.0598320210        0.0007959169        0.2872157895        1.0000000009
266.5000        0.0600241839        0.0007955095        0.2872157895        1.0000000009
267.0000        0.0602162627        0.0007951105        0.2872157895        1.0000000009
267.5000        0.0604082574        0.0007947197        0.2872157895        1.0000000009
268.0000        0.0606001672        0.0007943380        0.2872157895        1.0000000010
268.5000        0.0607919903        0.0007939670        0.2872157895        1.0000000010
269.0000        0.0609837245        0.0007936089        0.2872157895        1.0000000010
269.5000        0.0611753672        0.0007932663        0.2872157895        1.0000000010
270.0000        0.0613669159        0.0007929415        0.2872157895        1.0000000010
270.5000        0.0615583686        0.0007926365        0.2872157896        1.0000000010
271.0000        0.0617497241        0.0007923525        0.2872157896        1.0000000010
271.5000        0.0619409823        0.0007920895        0.2872157896        1.0000000010
272.0000        0.0621321442        0.0007918465        0.2872157895        1.0000000010
272.5000        0.0623232118        0.0007916214        0.2872157895        1.0000000010
273.0000        0.0625141878        0.0007914115        0.2872157895        1.0000000010
273.5000        0.0627050753        0.0007912137        0.2872157895        1.0000000010
274.0000        0.0628958773        0.0007910249        0.2872157895        1.0000000010
274.5000        0.0630865961        0.0007908426        0.2872157895        1.0000000010
275.0000        0.0632772333        0.0007906654        0.2872157895        1.0000000010
275.5000        0.0634677892        0.0007904929        0.2872157895        1.0000000010
276.0000        0.0636582628        0.0007903259        0.2872157895        1.0000000010
276.5000        0.0638486522        0.0007901662        0.2872157895        1.0000000010
277.0000        0.0640389550        0.0007900165        0.2872157895        1.0000000010
277.5000        0.0642291682        0.0007898795        0.2872157895        1.0000000010
278.0000        0.0644192895        0.0007897576        0.2872157895        1.0000000010
278.5000        0.0646093171        0.0007896524        0.2872157895        1.0000000010
279.0000        0.0647992505        0.0007895643        0.2872157895        1.0000000010
279.5000        0.0649890908        0.0007894925        0.2872157895        1.0000000010
280.0000        0.0651788401        0.0007894345        0.2872157895        1.0000000010
280.5000        0.0653685018        0.0007893871        0.2872157895        1.0000000010
281.0000        0.0655580798        0.0007893463        0.2872157895        1.0000000010
281.5000        0.0657475782        0.0007893078        0.2872157895        1.0000000010
282.0000        0.0659370004        0.0007892684        0.2872157895        1.0000000010
282.5000        0.0661263489        0.0007892254        0.2872157895        1.0000000010
283.0000        0.0663156247        0.0007891777        0.2872157895        1.0000000010
283.5000        0.0665048272        0.0007891260        0.2872157895        1.0000000010
284.0000        0.0666939546        0.0007890719        0.2872157895        1.0000000010
284.5000        0.0668830039        0.0007890185        0.2872157895        1.0000000010
285.0000        0.0670719717        0.0007889691        0.2872157895        1.0000000010
285.5000        0.0672608548        0.0007889267        0.2872157895        1.0000000010
286.0000        0.0674496508        0.0007888939        0.2872157895        1.0000000010
286.5000        0.0676383585        0.0007888717        0.2872157895        1.0000000010
287.0000        0.0678269784        0.0007888597        0.2872157895        1.0000000010
287.5000        0.0680155125        0.0007888557        0.2872157895        1.0000000010
288.0000        0.0682039638        0.0007888567        0.2872157895        1.0000000010
288.5000        0.0683923364        0.0007888587        0.2872157895        1.0000000010
289.0000        0.0685806341        0.0007888575        0.2872157895        1.0000000010
289.5000        0.0687688604        0.0007888499        0.2872157895        1.0000000009
290.0000        0.0689570175        0.0007888335        0.2872157895        1.0000000009
290.5000        0.0691451059        0.0007888078        0.2872157895        1.0000000009
291.0000        0.0693331246        0.0007887736        0.2872157895        1.0000000009
291.5000        0.0695210711        0.0007887336        0.2872157895        1.0000000009
292.0000        0.0697089419        0.0007886910        0.2872157895        1.0000000009
292.5000        0.0698967332        0.0007886497        0.2872157895        1.0000000009
293.0000        0.0700844415        0.0007886130        0.2872157895        1.0000000009
293.5000        0.0702720644        0.0007885834        0.2872157895        1.0000000009
294.0000        0.0704596010        0.0007885618        0.2872157895        1.0000000009
294.5000        0.0706470519        0.0007885474        0.2872157895        1.0000000009
295.0000        0.0708344192        0.0007885381        0.2872157895        1.0000000009
295.5000        0.0710217060        0.0007885307        0.2872157895        1.0000000009
296.0000        0.0712089161        0.0007885216        0.2872157895        1.0000000009
296.5000        0.0713960524        0.0007885075        0.2872157895        1.0000000009
297.0000        0.0715831174        0.0007884861        0.2872157895        1.0000000009
297.5000        0.0717701119        0.0007884565        0.2872157895        1.0000000009
298.0000        0.0719570350        0.0007884195        0.2872157895        1.0000000009
298.5000        0.0721438844        0.0007883774        0.2872157895        1.0000000009
299.0000        0.0723306569        0.0007883332        0.2872157895        1.0000000009
299.5000        0.0725173487        0.0007882909        0.2872157895        1.0000000009
300.0000        0.0727039563        0.0007882537        0.2872157895        1.0000000009
