       t   Mean-Field Energy       PE Difference        Total Energy                norm
207.0000        0.0308014480        0.0003344254        0.2506516644        1.0000000006
207.5000        0.0309842310        0.0003348696        0.2506516644        1.0000000006
208.0000        0.0311670350        0.0003352269        0.2506516644        1.0000000006
208.5000        0.0313498674        0.0003354899        0.2506516644        1.0000000006
209.0000        0.0315327326        0.0003356535        0.2506516643        1.0000000006
209.5000        0.0317156320        0.0003357161        0.2506516644        1.0000000006
210.0000        0.0318985635        0.0003356793        0.2506516644        1.0000000006
210.5000        0.0320815217        0.0003355485        0.2506516644        1.0000000006
211.0000        0.0322644977        0.0003353320        0.2506516644        1.0000000006
211.5000        0.0324474801        0.0003350409        0.2506516644        1.0000000006
212.0000        0.0326304555        0.0003346885        0.2506516644        1.0000000006
212.5000        0.0328134094        0.0003342888        0.2506516644        1.0000000006
213.0000        0.0329963271        0.0003338562        0.2506516645        1.0000000006
213.5000        0.0331791950        0.0003334043        0.2506516645        1.0000000006
214.0000        0.0333620007        0.0003329450        0.2506516645        1.0000000006
214.5000        0.0335447345        0.0003324878        0.2506516645        1.0000000006
215.0000        0.0337273895        0.0003320395        0.2506516645        1.0000000006
215.5000        0.0339099617        0.0003316039        0.2506516645        1.0000000006
216.0000        0.0340924500        0.0003311818        0.2506516645        1.0000000006
216.5000        0.0342748560        0.0003307714        0.2506516645        1.0000000006
217.0000        0.0344571832        0.0003303691        0.2506516645        1.0000000006
217.5000        0.0346394364        0.0003299698        0.2506516645        1.0000000006
218.0000        0.0348216210        0.0003295680        0.2506516645        1.0000000006
218.5000        0.0350037417        0.0003291588        0.2506516645        1.0000000006
219.0000        0.0351858022        0.0003287384        0.2506516645        1.0000000006
219.5000        0.0353678042        0.0003283048        0.2506516645        1.0000000006
220.0000        0.0355497473        0.0003278582        0.2506516645        1.0000000006
220.5000        0.0357316287        0.0003274014        0.2506516645        1.0000000006
221.0000        0.0359134434        0.0003269391        0.2506516645        1.0000000006
221.5000        0.0360951846        0.0003264780        0.2506516645        1.0000000006
222.0000        0.0362768441        0.0003260262        0.2506516645        1.0000000006
222.5000        0.0364584136        0.0003255919        0.2506516645        1.0000000006
223.0000        0.0366398851        0.0003251830        0.2506516645        1.0000000006
223.5000        0.0368212518        0.0003248062        0.2506516645        1.0000000006
224.0000        0.0370025091        0.0003244659        0.2506516645        1.0000000006
224.5000        0.0371836548        0.0003241644        0.2506516645        1.0000000005
225.0000        0.0373646897        0.0003239008        0.2506516645        1.0000000005
225.5000        0.0375456172        0.0003236716        0.2506516645        1.0000000005
226.0000        0.0377264432        0.0003234709        0.2506516645        1.0000000005
226.5000        0.0379071753        0.0003232910        0.2506516645        1.0000000005
227.0000        0.0380878222        0.0003231231        0.2506516645        1.0000000005
227.5000        0.0382683925        0.0003229586        0.2506516645        1.0000000005
228.0000        0.0384488937        0.0003227900        0.2506516645        1.0000000005
228.5000        0.0386293314        0.0003226116        0.2506516645        1.0000000005
229.0000        0.0388097084        0.0003224204        0.2506516645        1.0000000005
229.5000        0.0389900245        0.0003222167        0.2506516645        1.0000000005
230.0000        0.0391702763        0.0003220038        0.2506516645        1.0000000005
230.5000        0.0393504575        0.0003217880        0.2506516645        1.0000000005
231.0000        0.0395305593        0.0003215780        0.2506516645        1.0000000005
231.5000        0.0397105718        0.0003213837        0.2506516645        1.0000000005
232.0000        0.0398904850        0.0003212151        0.2506516645        1.0000000005
232.5000        0.0400702896        0.0003210814        0.2506516645        1.0000000005
233.0000        0.0402499788        0.0003209895        0.2506516645        1.0000000005
233.5000        0.0404302411        0.0003202509        0.2506516645        1.0000000005
234.0000        0.0406097427        0.0003201991        0.2506516645        1.0000000005
234.5000        0.0407891569        0.0003201611        0.2506516645        1.0000000005
235.0000        0.0409684852        0.0003201353        0.2506516645        1.0000000005
235.5000        0.0411477299        0.0003201194        0.2506516645        1.0000000005
236.0000        0.0413268939        0.0003201107        0.2506516645        1.0000000005
236.5000        0.0415059806        0.0003201056        0.2506516645        1.0000000005
237.0000        0.0416849935        0.0003201005        0.2506516645        1.0000000005
237.5000        0.0418639363        0.0003200919        0.2506516645        1.0000000005
238.0000        0.0420428120        0.0003200767        0.2506516645        1.0000000005
238.5000        0.0422216230        0.0003200524        0.2506516645        1.0000000005
239.0000        0.0424003709        0.0003200174        0.2506516645        1.0000000005
239.5000        0.0425790564        0.0003199712        0.2506516645        1.0000000005
240.0000        0.0427576789        0.0003199140        0.2506516645        1.0000000005
240.5000        0.0429362371        0.0003198473        0.2506516645        1.0000000005
241.0000        0.0431147289        0.0003197731        0.2506516645        1.0000000005
241.5000        0.0432931519        0.0003196938        0.2506516645        1.0000000005
242.0000        0.0434715034        0.0003196121        0.2506516645        1.0000000005
242.5000        0.0436497810        0.0003195302        0.2506516645        1.0000000005
243.0000        0.0438279830        0.0003194500        0.2506516645        1.0000000005
243.5000        0.0440061084        0.0003193724        0.2506516645        1.0000000005
244.0000        0.0441841572        0.0003192972        0.2506516645        1.0000000005
244.5000        0.0443621304        0.0003192236        0.2506516645        1.0000000005
245.0000        0.0445400299        0.0003191495        0.2506516645        1.0000000005
245.5000        0.0447178585        0.0003190721        0.2506516645        1.0000000005
246.0000        0.0448956193        0.0003189883        0.2506516645        1.0000000005
246.5000        0.0450733153        0.0003188949        0.2506516645        1.0000000005
247.0000        0.0452509494        0.0003187891        0.2506516645        1.0000000005
247.5000        0.0454285236        0.0003186687        0.2506516645        1.0000000005
248.0000        0.0456060390        0.0003185325        0.2506516645        1.0000000005
248.5000        0.0457834956        0.0003183806        0.2506516645        1.0000000005
249.0000        0.0459608920        0.0003182142        0.2506516645        1.0000000005
249.5000        0.0461382259        0.0003180355        0.2506516645        1.0000000005
250.0000        0.0463154940        0.0003178479        0.2506516645        1.0000000005
250.5000        0.0464926923        0.0003176549        0.2506516645        1.0000000005
251.0000        0.0466698171        0.0003174606        0.2506516645        1.0000000005
251.5000        0.0468468645        0.0003172684        0.2506516645        1.0000000005
252.0000        0.0470238317        0.0003170813        0.2506516645        1.0000000006
252.5000        0.0472007164        0.0003169014        0.2506516645        1.0000000006
253.0000        0.0473775178        0.0003167294        0.2506516645        1.0000000006
253.5000        0.0475542361        0.0003165650        0.2506516645        1.0000000006
254.0000        0.0477308725        0.0003164070        0.2506516645        1.0000000006
254.5000        0.0479074288        0.0003162534        0.2506516645        1.0000000006
255.0000        0.0480839075        0.0003161017        0.2506516645        1.0000000006
255.5000        0.0482603107        0.0003159495        0.2506516645        1.0000000006
256.0000        0.0484366402        0.0003157950        0.2506516645        1.0000000006
256.5000        0.0486128972        0.0003156370        0.2506516645        1.0000000006
257.0000        0.0487890816        0.0003154754        0.2506516645        1.0000000006
257.5000        0.0489651922        0.0003153111        0.2506516645        1.0000000006
258.0000        0.0491412269        0.0003151463        0.2506516645        1.0000000006
258.5000        0.0493171827        0.0003149839        0.2506516645        1.0000000006
259.0000        0.0494930559        0.0003148273        0.2506516645        1.0000000006
259.5000        0.0496688429        0.0003146801        0.2506516645        1.0000000006
260.0000        0.0498445403        0.0003145456        0.2506516645        1.0000000006
260.5000        0.0500201452        0.0003144265        0.2506516645        1.0000000006
261.0000        0.0501956560        0.0003143245        0.2506516645        1.0000000006
261.5000        0.0503710718        0.0003142401        0.2506516645        1.0000000006
262.0000        0.0505463929        0.0003141731        0.2506516645        1.0000000006
262.5000        0.0507216207        0.0003141219        0.2506516645        1.0000000006
263.0000        0.0508967570        0.0003140847        0.2506516645        1.0000000006
263.5000        0.0510718038        0.0003140593        0.2506516645        1.0000000006
264.0000        0.0512467633        0.0003140434        0.2506516645        1.0000000006
264.5000        0.0514216369        0.0003140356        0.2506516645        1.0000000006
265.0000        0.0515964254        0.0003140347        0.2506516645        1.0000000006
265.5000        0.0517711289        0.0003140409        0.2506516645        1.0000000006
266.0000        0.0519457465        0.0003140548        0.2506516645        1.0000000006
266.5000        0.0521202765        0.0003140779        0.2506516645        1.0000000006
267.0000        0.0522947170        0.0003141120        0.2506516645        1.0000000006
267.5000        0.0524690661        0.0003141592        0.2506516645        1.0000000006
268.0000        0.0526433220        0.0003142210        0.2506516645        1.0000000006
268.5000        0.0528174836        0.0003142984        0.2506516645        1.0000000006
269.0000        0.0529915507        0.0003143916        0.2506516645        1.0000000006
269.5000        0.0531655239        0.0003144999        0.2506516645        1.0000000006
270.0000        0.0533394048        0.0003146217        0.2506516645        1.0000000005
270.5000        0.0535131955        0.0003147547        0.2506516645        1.0000000005
271.0000        0.0536868986        0.0003148964        0.2506516645        1.0000000005
271.5000        0.0538605167        0.0003150441        0.2506516645        1.0000000005
272.0000        0.0540340519        0.0003151955        0.2506516645        1.0000000005
272.5000        0.0542075060        0.0003153488        0.2506516645        1.0000000005
273.0000        0.0543808800        0.0003155031        0.2506516645        1.0000000005
273.5000        0.0545541742        0.0003156580        0.2506516645        1.0000000005
274.0000        0.0547273881        0.0003158138        0.2506516645        1.0000000005
274.5000        0.0549005212        0.0003159711        0.2506516645        1.0000000005
275.0000        0.0550735730        0.0003161304        0.2506516645        1.0000000005
275.5000        0.0552465431        0.0003162919        0.2506516645        1.0000000005
276.0000        0.0554194321        0.0003164552        0.2506516645        1.0000000005
276.5000        0.0555922411        0.0003166191        0.2506516645        1.0000000005
277.0000        0.0557649723        0.0003167813        0.2506516645        1.0000000005
277.5000        0.0559376285        0.0003169391        0.2506516645        1.0000000005
278.0000        0.0561102131        0.0003170891        0.2506516645        1.0000000005
278.5000        0.0562827293        0.0003172281        0.2506516645        1.0000000005
279.0000        0.0564551803        0.0003173528        0.2506516645        1.0000000005
279.5000        0.0566275685        0.0003174609        0.2506516645        1.0000000005
280.0000        0.0567998954        0.0003175508        0.2506516645        1.0000000005
280.5000        0.0569721616        0.0003176220        0.2506516645        1.0000000005
281.0000        0.0571443668        0.0003176748        0.2506516645        1.0000000005
281.5000        0.0573165101        0.0003177101        0.2506516645        1.0000000005
282.0000        0.0574885904        0.0003177291        0.2506516645        1.0000000005
282.5000        0.0576606067        0.0003177327        0.2506516645        1.0000000005
283.0000        0.0578325588        0.0003177211        0.2506516645        1.0000000005
283.5000        0.0580044474        0.0003176937        0.2506516645        1.0000000005
284.0000        0.0581762743        0.0003176488        0.2506516645        1.0000000005
284.5000        0.0583480423        0.0003175837        0.2506516645        1.0000000005
285.0000        0.0585197546        0.0003174949        0.2506516645        1.0000000005
285.5000        0.0586914152        0.0003173788        0.2506516645        1.0000000005
286.0000        0.0588630273        0.0003172321        0.2506516645        1.0000000005
286.5000        0.0590345936        0.0003170520        0.2506516645        1.0000000005
287.0000        0.0592061156        0.0003168372        0.2506516645        1.0000000005
287.5000        0.0593775933        0.0003165876        0.2506516645        1.0000000005
288.0000        0.0595490252        0.0003163048        0.2506516645        1.0000000005
288.5000        0.0597204091        0.0003159911        0.2506516645        1.0000000005
289.0000        0.0598917416        0.0003156498        0.2506516645        1.0000000005
289.5000        0.0600630196        0.0003152841        0.2506516645        1.0000000005
290.0000        0.0602342405        0.0003148966        0.2506516645        1.0000000005
290.5000        0.0604054027        0.0003144890        0.2506516645        1.0000000005
291.0000        0.0605765060        0.0003140616        0.2506516645        1.0000000005
291.5000        0.0607475514        0.0003136133        0.2506516645        1.0000000005
292.0000        0.0609185413        0.0003131417        0.2506516645        1.0000000006
292.5000        0.0610894786        0.0003126441        0.2506516645        1.0000000006
293.0000        0.0612603662        0.0003121175        0.2506516645        1.0000000006
293.5000        0.0614312064        0.0003115597        0.2506516645        1.0000000006
294.0000        0.0616020001        0.0003109697        0.2506516645        1.0000000006
294.5000        0.0617727466        0.0003103483        0.2506516645        1.0000000006
295.0000        0.0619434433        0.0003096980        0.2506516645        1.0000000006
295.5000        0.0621140863        0.0003090229        0.2506516645        1.0000000006
296.0000        0.0622846703        0.0003083281        0.2506516645        1.0000000006
296.5000        0.0624551900        0.0003076190        0.2506516645        1.0000000006
297.0000        0.0626256403        0.0003069008        0.2506516645        1.0000000006
297.5000        0.0627960173        0.0003061771        0.2506516645        1.0000000006
298.0000        0.0629663187        0.0003054506        0.2506516645        1.0000000006
298.5000        0.0631365438        0.0003047216        0.2506516645        1.0000000006
299.0000        0.0633066936        0.0003039894        0.2506516645        1.0000000006
299.5000        0.0634767700        0.0003032520        0.2506516645        1.0000000006
300.0000        0.0636467752        0.0003025071        0.2506516645        1.0000000006
