       t   Mean-Field Energy       PE Difference        Total Energy                norm
206.0000        0.0163903778        0.0060992325        0.3025338253        1.0000000011
206.5000        0.0166053923        0.0061011687        0.3025338253        1.0000000011
207.0000        0.0168203635        0.0061030788        0.3025338253        1.0000000011
207.5000        0.0170353032        0.0061049507        0.3025338253        1.0000000011
208.0000        0.0172502200        0.0061067755        0.3025338253        1.0000000011
208.5000        0.0174651194        0.0061085476        0.3025338253        1.0000000011
209.0000        0.0176800035        0.0061102648        0.3025338253        1.0000000011
209.5000        0.0178948713        0.0061119279        0.3025338253        1.0000000011
210.0000        0.0181097189        0.0061135405        0.3025338253        1.0000000011
210.5000        0.0183245408        0.0061151081        0.3025338253        1.0000000011
211.0000        0.0185393298        0.0061166375        0.3025338253        1.0000000011
211.5000        0.0187540787        0.0061181360        0.3025338253        1.0000000011
212.0000        0.0189687808        0.0061196100        0.3025338253        1.0000000011
212.5000        0.0191834306        0.0061210648        0.3025338253        1.0000000011
213.0000        0.0193980251        0.0061225033        0.3025338253        1.0000000011
213.5000        0.0196125637        0.0061239260        0.3025338253        1.0000000011
214.0000        0.0198270489        0.0061253302        0.3025338253        1.0000000011
214.5000        0.0200414859        0.0061267105        0.3025338253        1.0000000011
215.0000        0.0202558828        0.0061280587        0.3025338253        1.0000000011
215.5000        0.0204702498        0.0061293644        0.3025338253        1.0000000011
216.0000        0.0206845986        0.0061306158        0.3025338252        1.0000000011
216.5000        0.0208989414        0.0061318006        0.3025338252        1.0000000011
217.0000        0.0211132899        0.0061329068        0.3025338252        1.0000000011
217.5000        0.0213276547        0.0061339236        0.3025338252        1.0000000011
218.0000        0.0215420440        0.0061348427        0.3025338252        1.0000000011
218.5000        0.0217564634        0.0061356583        0.3025338252        1.0000000011
219.0000        0.0219709150        0.0061363681        0.3025338252        1.0000000011
219.5000        0.0221853975        0.0061369731        0.3025338252        1.0000000011
220.0000        0.0223999066        0.0061374777        0.3025338252        1.0000000011
220.5000        0.0226144348        0.0061378891        0.3025338252        1.0000000011
221.0000        0.0228289724        0.0061382168        0.3025338252        1.0000000011
221.5000        0.0230435085        0.0061384715        0.3025338253        1.0000000011
222.0000        0.0232580315        0.0061386646        0.3025338253        1.0000000011
222.5000        0.0234725306        0.0061388069        0.3025338253        1.0000000011
223.0000        0.0236869961        0.0061389079        0.3025338253        1.0000000011
223.5000        0.0239014203        0.0061389751        0.3025338253        1.0000000011
224.0000        0.0241157982        0.0061390135        0.3025338253        1.0000000011
224.5000        0.0243301272        0.0061390255        0.3025338253        1.0000000011
225.0000        0.0245444076        0.0061390106        0.3025338253        1.0000000011
225.5000        0.0247586416        0.0061389666        0.3025338253        1.0000000011
226.0000        0.0249728333        0.0061388891        0.3025338253        1.0000000011
226.5000        0.0251869875        0.0061387733        0.3025338253        1.0000000011
227.0000        0.0254011094        0.0061386140        0.3025338253        1.0000000011
227.5000        0.0256152030        0.0061384067        0.3025338253        1.0000000011
228.0000        0.0258292713        0.0061381486        0.3025338253        1.0000000011
228.5000        0.0260433152        0.0061378386        0.3025338253        1.0000000011
229.0000        0.0262573334        0.0061374777        0.3025338253        1.0000000011
229.5000        0.0264713225        0.0061370695        0.3025338253        1.0000000011
230.0000        0.0266852770        0.0061366191        0.3025338253        1.0000000011
230.5000        0.0268991900        0.0061361334        0.3025338253        1.0000000011
231.0000        0.0271130535        0.0061356202        0.3025338253        1.0000000011
231.5000        0.0273268595        0.0061350875        0.3025338253        1.0000000011
232.0000        0.0275406004        0.0061345427        0.3025338253        1.0000000011
232.5000        0.0277542699        0.0061339922        0.3025338253        1.0000000011
233.0000        0.0279678630        0.0061334407        0.3025338253        1.0000000011
233.5000        0.0281813767        0.0061328912        0.3025338253        1.0000000011
234.0000        0.0283948097        0.0061323449        0.3025338253        1.0000000011
234.5000        0.0286081624        0.0061318013        0.3025338253        1.0000000011
235.0000        0.0288214362        0.0061312590        0.3025338253        1.0000000011
235.5000        0.0290346333        0.0061307156        0.3025338253        1.0000000011
236.0000        0.0292477558        0.0061301691        0.3025338253        1.0000000011
236.5000        0.0294608054        0.0061296176        0.3025338253        1.0000000011
237.0000        0.0296737825        0.0061290606        0.3025338253        1.0000000011
237.5000        0.0298866868        0.0061284984        0.3025338253        1.0000000011
238.0000        0.0300995161        0.0061279331        0.3025338253        1.0000000011
238.5000        0.0303122675        0.0061273674        0.3025338253        1.0000000011
239.0000        0.0305249371        0.0061268053        0.3025338253        1.0000000011
239.5000        0.0307375208        0.0061262509        0.3025338254        1.0000000011
240.0000        0.0309500145        0.0061257080        0.3025338254        1.0000000011
240.5000        0.0311624152        0.0061251798        0.3025338254        1.0000000011
241.0000        0.0313747208        0.0061246681        0.3025338254        1.0000000011
241.5000        0.0315869307        0.0061241735        0.3025338254        1.0000000011
242.0000        0.0317990459        0.0061236951        0.3025338254        1.0000000011
242.5000        0.0320110685        0.0061232307        0.3025338254        1.0000000011
243.0000        0.0322230015        0.0061227772        0.3025338253        1.0000000011
243.5000        0.0324348482        0.0061223312        0.3025338253        1.0000000011
244.0000        0.0326466116        0.0061218897        0.3025338253        1.0000000011
244.5000        0.0328582939        0.0061214505        0.3025338253        1.0000000011
245.0000        0.0330698959        0.0061210126        0.3025338253        1.0000000011
245.5000        0.0332814169        0.0061205768        0.3025338253        1.0000000011
246.0000        0.0334928547        0.0061201452        0.3025338253        1.0000000011
246.5000        0.0337042058        0.0061197212        0.3025338254        1.0000000011
247.0000        0.0339154658        0.0061193092        0.3025338254        1.0000000011
247.5000        0.0341266303        0.0061189136        0.3025338254        1.0000000011
248.0000        0.0343376954        0.0061185381        0.3025338254        1.0000000011
248.5000        0.0345486586        0.0061181855        0.3025338254        1.0000000011
249.0000        0.0347595188        0.0061178564        0.3025338254        1.0000000011
249.5000        0.0349702773        0.0061175498        0.3025338254        1.0000000011
250.0000        0.0351809372        0.0061172625        0.3025338254        1.0000000011
250.5000        0.0353915031        0.0061169898        0.3025338254        1.0000000011
251.0000        0.0356019806        0.0061167260        0.3025338253        1.0000000011
251.5000        0.0358123757        0.0061164652        0.3025338253        1.0000000011
252.0000        0.0360226935        0.0061162022        0.3025338253        1.0000000011
252.5000        0.0362329377        0.0061159334        0.3025338253        1.0000000011
253.0000        0.0364431098        0.0061156570        0.3025338253        1.0000000011
253.5000        0.0366532091        0.0061153738        0.3025338253        1.0000000011
254.0000        0.0368632325        0.0061150868        0.3025338253        1.0000000011
254.5000        0.0370731752        0.0061148008        0.3025338253        1.0000000011
255.0000        0.0372830311        0.0061145217        0.3025338254        1.0000000011
255.5000        0.0374927943        0.0061142556        0.3025338254        1.0000000011
256.0000        0.0377024595        0.0061140077        0.3025338254        1.0000000011
256.5000        0.0379120233        0.0061137813        0.3025338254        1.0000000011
257.0000        0.0381214846        0.0061135775        0.3025338254        1.0000000011
257.5000        0.0383308452        0.0061133946        0.3025338254        1.0000000011
258.0000        0.0385401091        0.0061132283        0.3025338254        1.0000000011
258.5000        0.0387492825        0.0061130726        0.3025338253        1.0000000011
259.0000        0.0389583726        0.0061129202        0.3025338253        1.0000000011
259.5000        0.0391673863        0.0061127641        0.3025338253        1.0000000011
260.0000        0.0393763296        0.0061125984        0.3025338253        1.0000000011
260.5000        0.0395852062        0.0061124193        0.3025338253        1.0000000011
261.0000        0.0397940170        0.0061122257        0.3025338253        1.0000000011
261.5000        0.0400027600        0.0061120197        0.3025338253        1.0000000011
262.0000        0.0402114308        0.0061118057        0.3025338253        1.0000000011
262.5000        0.0404200227        0.0061115901        0.3025338253        1.0000000011
263.0000        0.0406285287        0.0061113802        0.3025338254        1.0000000011
263.5000        0.0408369420        0.0061111826        0.3025338254        1.0000000011
264.0000        0.0410452574        0.0061110025        0.3025338254        1.0000000011
264.5000        0.0412534724        0.0061108424        0.3025338254        1.0000000011
265.0000        0.0414615875        0.0061107018        0.3025338254        1.0000000011
265.5000        0.0416696059        0.0061105773        0.3025338254        1.0000000011
266.0000        0.0418775336        0.0061104631        0.3025338253        1.0000000011
266.5000        0.0420853778        0.0061103518        0.3025338253        1.0000000011
267.0000        0.0422931462        0.0061102358        0.3025338253        1.0000000011
267.5000        0.0425008450        0.0061101087        0.3025338253        1.0000000011
268.0000        0.0427084784        0.0061099664        0.3025338253        1.0000000011
268.5000        0.0429160478        0.0061098074        0.3025338253        1.0000000011
269.0000        0.0431235513        0.0061096336        0.3025338253        1.0000000011
269.5000        0.0433309841        0.0061094496        0.3025338253        1.0000000011
270.0000        0.0435383397        0.0061092621        0.3025338253        1.0000000011
270.5000        0.0437456108        0.0061090783        0.3025338254        1.0000000011
271.0000        0.0439527905        0.0061089049        0.3025338254        1.0000000011
271.5000        0.0441598741        0.0061087468        0.3025338254        1.0000000011
272.0000        0.0443668594        0.0061086060        0.3025338254        1.0000000011
272.5000        0.0445737473        0.0061084817        0.3025338254        1.0000000011
273.0000        0.0447805418        0.0061083698        0.3025338253        1.0000000011
273.5000        0.0449872490        0.0061082642        0.3025338253        1.0000000011
274.0000        0.0451938759        0.0061081579        0.3025338253        1.0000000011
274.5000        0.0454004293        0.0061080440        0.3025338253        1.0000000011
275.0000        0.0456069145        0.0061079174        0.3025338253        1.0000000011
275.5000        0.0458133339        0.0061077752        0.3025338253        1.0000000011
276.0000        0.0460196874        0.0061076178        0.3025338253        1.0000000011
276.5000        0.0462259716        0.0061074485        0.3025338253        1.0000000011
277.0000        0.0464321811        0.0061072727        0.3025338253        1.0000000011
277.5000        0.0466383093        0.0061070969        0.3025338254        1.0000000011
278.0000        0.0468443499        0.0061069273        0.3025338254        1.0000000011
278.5000        0.0470502981        0.0061067689        0.3025338254        1.0000000011
279.0000        0.0472561511        0.0061066242        0.3025338254        1.0000000011
279.5000        0.0474619095        0.0061064929        0.3025338254        1.0000000011
280.0000        0.0476675760        0.0061063719        0.3025338253        1.0000000011
280.5000        0.0478731557        0.0061062563        0.3025338253        1.0000000011
281.0000        0.0480786545        0.0061061403        0.3025338253        1.0000000011
281.5000        0.0482840778        0.0061060181        0.3025338253        1.0000000011
282.0000        0.0484894298        0.0061058858        0.3025338253        1.0000000011
282.5000        0.0486947122        0.0061057416        0.3025338253        1.0000000011
283.0000        0.0488999242        0.0061055862        0.3025338253        1.0000000011
283.5000        0.0491050626        0.0061054227        0.3025338253        1.0000000011
284.0000        0.0493101226        0.0061052558        0.3025338253        1.0000000011
284.5000        0.0495150991        0.0061050909        0.3025338254        1.0000000011
285.0000        0.0497199873        0.0061049326        0.3025338254        1.0000000011
285.5000        0.0499247843        0.0061047838        0.3025338254        1.0000000011
286.0000        0.0501294891        0.0061046453        0.3025338254        1.0000000011
286.5000        0.0503341032        0.0061045158        0.3025338254        1.0000000011
287.0000        0.0505386298        0.0061043921        0.3025338253        1.0000000011
287.5000        0.0507430730        0.0061042698        0.3025338253        1.0000000011
288.0000        0.0509474370        0.0061041450        0.3025338253        1.0000000011
288.5000        0.0511517247        0.0061040146        0.3025338253        1.0000000011
289.0000        0.0513559371        0.0061038776        0.3025338253        1.0000000011
289.5000        0.0515600734        0.0061037348        0.3025338253        1.0000000011
290.0000        0.0517641307        0.0061035890        0.3025338253        1.0000000011
290.5000        0.0519681053        0.0061034439        0.3025338253        1.0000000011
291.0000        0.0521719933        0.0061033036        0.3025338254        1.0000000011
291.5000        0.0523757916        0.0061031708        0.3025338254        1.0000000011
292.0000        0.0525794989        0.0061030471        0.3025338254        1.0000000011
292.5000        0.0527831157        0.0061029317        0.3025338253        1.0000000011
293.0000        0.0529866444        0.0061028224        0.3025338253        1.0000000011
293.5000        0.0531900885        0.0061027157        0.3025338253        1.0000000011
294.0000        0.0533934514        0.0061026081        0.3025338253        1.0000000011
294.5000        0.0535967357        0.0061024969        0.3025338253        1.0000000011
295.0000        0.0537999423        0.0061023814        0.3025338253        1.0000000011
295.5000        0.0540030699        0.0061022626        0.3025338253        1.0000000011
296.0000        0.0542061154        0.0061021439        0.3025338253        1.0000000011
296.5000        0.0544090746        0.0061020293        0.3025338254        1.0000000011
297.0000        0.0546119430        0.0061019231        0.3025338254        1.0000000011
297.5000        0.0548147178        0.0061018285        0.3025338254        1.0000000011
298.0000        0.0550173976        0.0061017465        0.3025338254        1.0000000011
298.5000        0.0552199841        0.0061016758        0.3025338253        1.0000000011
299.0000        0.0554224807        0.0061016126        0.3025338253        1.0000000011
299.5000        0.0556248926        0.0061015519        0.3025338253        1.0000000011
300.0000        0.0558272249        0.0061014886        0.3025338253        1.0000000011
