       t   Mean-Field Energy       PE Difference        Total Energy                norm
206.0000        0.0199093806        0.0066927828        0.2929403499        1.0000000008
206.5000        0.0201161048        0.0066938370        0.2929403499        1.0000000008
207.0000        0.0203228949        0.0066947559        0.2929403499        1.0000000008
207.5000        0.0205297396        0.0066955503        0.2929403499        1.0000000008
208.0000        0.0207366250        0.0066962339        0.2929403499        1.0000000008
208.5000        0.0209435357        0.0066968219        0.2929403499        1.0000000008
209.0000        0.0211504562        0.0066973296        0.2929403500        1.0000000008
209.5000        0.0213573715        0.0066977715        0.2929403500        1.0000000008
210.0000        0.0215642691        0.0066981603        0.2929403500        1.0000000008
210.5000        0.0217711388        0.0066985056        0.2929403500        1.0000000008
211.0000        0.0219779740        0.0066988140        0.2929403500        1.0000000008
211.5000        0.0221847714        0.0066990885        0.2929403500        1.0000000008
212.0000        0.0223915313        0.0066993285        0.2929403500        1.0000000008
212.5000        0.0225982569        0.0066995309        0.2929403500        1.0000000008
213.0000        0.0228049534        0.0066996900        0.2929403500        1.0000000008
213.5000        0.0230116273        0.0066997992        0.2929403500        1.0000000008
214.0000        0.0232182855        0.0066998514        0.2929403500        1.0000000008
214.5000        0.0234249338        0.0066998407        0.2929403500        1.0000000008
215.0000        0.0236315763        0.0066997627        0.2929403500        1.0000000008
215.5000        0.0238382145        0.0066996155        0.2929403500        1.0000000008
216.0000        0.0240448472        0.0066994003        0.2929403500        1.0000000008
216.5000        0.0242514702        0.0066991212        0.2929403500        1.0000000008
217.0000        0.0244580763        0.0066987851        0.2929403500        1.0000000008
217.5000        0.0246646562        0.0066984010        0.2929403500        1.0000000008
218.0000        0.0248711990        0.0066979798        0.2929403500        1.0000000008
218.5000        0.0250776934        0.0066975325        0.2929403500        1.0000000008
219.0000        0.0252841283        0.0066970702        0.2929403500        1.0000000008
219.5000        0.0254904939        0.0066966025        0.2929403500        1.0000000008
220.0000        0.0256967825        0.0066961369        0.2929403500        1.0000000008
220.5000        0.0259029886        0.0066956789        0.2929403501        1.0000000008
221.0000        0.0261091095        0.0066952310        0.2929403501        1.0000000008
221.5000        0.0263151449        0.0066947934        0.2929403500        1.0000000008
222.0000        0.0265210966        0.0066943642        0.2929403500        1.0000000008
222.5000        0.0267269676        0.0066939403        0.2929403500        1.0000000008
223.0000        0.0269327616        0.0066935178        0.2929403500        1.0000000008
223.5000        0.0271391654        0.0066924099        0.2929403500        1.0000000008
224.0000        0.0273448312        0.0066919641        0.2929403500        1.0000000008
224.5000        0.0275504124        0.0066915271        0.2929403500        1.0000000008
225.0000        0.0277559073        0.0066911005        0.2929403500        1.0000000008
225.5000        0.0279613142        0.0066906858        0.2929403500        1.0000000008
226.0000        0.0281666320        0.0066902843        0.2929403500        1.0000000008
226.5000        0.0283718592        0.0066898971        0.2929403500        1.0000000008
227.0000        0.0285769947        0.0066895255        0.2929403500        1.0000000008
227.5000        0.0287820374        0.0066891704        0.2929403500        1.0000000008
228.0000        0.0289869864        0.0066888327        0.2929403500        1.0000000008
228.5000        0.0291918409        0.0066885131        0.2929403500        1.0000000008
229.0000        0.0293966001        0.0066882124        0.2929403501        1.0000000008
229.5000        0.0296012634        0.0066879310        0.2929403501        1.0000000008
230.0000        0.0298058305        0.0066876693        0.2929403501        1.0000000008
230.5000        0.0300103011        0.0066874275        0.2929403501        1.0000000008
231.0000        0.0302146751        0.0066872057        0.2929403501        1.0000000008
231.5000        0.0304189525        0.0066870039        0.2929403501        1.0000000008
232.0000        0.0306231336        0.0066868216        0.2929403501        1.0000000008
232.5000        0.0308272186        0.0066866587        0.2929403501        1.0000000008
233.0000        0.0310312081        0.0066865145        0.2929403500        1.0000000008
233.5000        0.0312351025        0.0066863885        0.2929403500        1.0000000008
234.0000        0.0314389025        0.0066862801        0.2929403500        1.0000000008
234.5000        0.0316426086        0.0066861887        0.2929403500        1.0000000008
235.0000        0.0318462215        0.0066861135        0.2929403500        1.0000000008
235.5000        0.0320497419        0.0066860540        0.2929403500        1.0000000008
236.0000        0.0322531701        0.0066860096        0.2929403500        1.0000000008
236.5000        0.0324565070        0.0066859795        0.2929403500        1.0000000008
237.0000        0.0326597530        0.0066859633        0.2929403500        1.0000000008
237.5000        0.0328629087        0.0066859602        0.2929403500        1.0000000008
238.0000        0.0330659748        0.0066859696        0.2929403500        1.0000000008
238.5000        0.0332689519        0.0066859909        0.2929403500        1.0000000008
239.0000        0.0334718407        0.0066860233        0.2929403500        1.0000000008
239.5000        0.0336746421        0.0066860658        0.2929403500        1.0000000008
240.0000        0.0338773569        0.0066861177        0.2929403500        1.0000000008
240.5000        0.0340799861        0.0066861779        0.2929403500        1.0000000008
241.0000        0.0342825305        0.0066862455        0.2929403500        1.0000000008
241.5000        0.0344849913        0.0066863194        0.2929403500        1.0000000008
242.0000        0.0346873694        0.0066863986        0.2929403500        1.0000000008
242.5000        0.0348896656        0.0066864822        0.2929403500        1.0000000008
243.0000        0.0350918808        0.0066865693        0.2929403500        1.0000000008
243.5000        0.0352940157        0.0066866591        0.2929403500        1.0000000008
244.0000        0.0354960710        0.0066867510        0.2929403500        1.0000000008
244.5000        0.0356980471        0.0066868445        0.2929403500        1.0000000008
245.0000        0.0358999444        0.0066869390        0.2929403500        1.0000000008
245.5000        0.0361017632        0.0066870343        0.2929403500        1.0000000008
246.0000        0.0363035037        0.0066871301        0.2929403500        1.0000000008
246.5000        0.0365051662        0.0066872260        0.2929403500        1.0000000008
247.0000        0.0367067510        0.0066873219        0.2929403500        1.0000000008
247.5000        0.0369082581        0.0066874173        0.2929403500        1.0000000008
248.0000        0.0371096881        0.0066875120        0.2929403500        1.0000000008
248.5000        0.0373110411        0.0066876056        0.2929403500        1.0000000008
249.0000        0.0375123175        0.0066876976        0.2929403500        1.0000000008
249.5000        0.0377135177        0.0066877876        0.2929403500        1.0000000008
250.0000        0.0379146420        0.0066878753        0.2929403500        1.0000000008
250.5000        0.0381156908        0.0066879603        0.2929403500        1.0000000008
251.0000        0.0383166641        0.0066880422        0.2929403500        1.0000000008
251.5000        0.0385175622        0.0066881211        0.2929403500        1.0000000008
252.0000        0.0387183849        0.0066881968        0.2929403500        1.0000000008
252.5000        0.0389191321        0.0066882694        0.2929403500        1.0000000008
253.0000        0.0391198036        0.0066883391        0.2929403500        1.0000000008
253.5000        0.0393203989        0.0066884062        0.2929403500        1.0000000008
254.0000        0.0395209178        0.0066884710        0.2929403500        1.0000000008
254.5000        0.0397213598        0.0066885339        0.2929403500        1.0000000008
255.0000        0.0399217246        0.0066885952        0.2929403500        1.0000000008
255.5000        0.0401220117        0.0066886551        0.2929403500        1.0000000008
256.0000        0.0403222208        0.0066887139        0.2929403500        1.0000000008
256.5000        0.0405223518        0.0066887718        0.2929403500        1.0000000008
257.0000        0.0407224045        0.0066888289        0.2929403500        1.0000000008
257.5000        0.0409223786        0.0066888852        0.2929403500        1.0000000008
258.0000        0.0411222741        0.0066889409        0.2929403500        1.0000000008
258.5000        0.0413220907        0.0066889961        0.2929403500        1.0000000008
259.0000        0.0415218283        0.0066890509        0.2929403500        1.0000000008
259.5000        0.0417214865        0.0066891055        0.2929403500        1.0000000008
260.0000        0.0419210649        0.0066891603        0.2929403500        1.0000000008
260.5000        0.0421205632        0.0066892157        0.2929403500        1.0000000008
261.0000        0.0423199808        0.0066892720        0.2929403500        1.0000000008
261.5000        0.0425193173        0.0066893298        0.2929403500        1.0000000008
262.0000        0.0427185721        0.0066893893        0.2929403500        1.0000000008
262.5000        0.0429177447        0.0066894511        0.2929403500        1.0000000008
263.0000        0.0431168348        0.0066895155        0.2929403500        1.0000000008
263.5000        0.0433158421        0.0066895828        0.2929403500        1.0000000008
264.0000        0.0435147662        0.0066896532        0.2929403500        1.0000000008
264.5000        0.0437136069        0.0066897268        0.2929403500        1.0000000008
265.0000        0.0439123642        0.0066898037        0.2929403500        1.0000000008
265.5000        0.0441110378        0.0066898841        0.2929403500        1.0000000008
266.0000        0.0443096276        0.0066899680        0.2929403500        1.0000000008
266.5000        0.0445081335        0.0066900554        0.2929403500        1.0000000008
267.0000        0.0447065553        0.0066901466        0.2929403500        1.0000000008
267.5000        0.0449048929        0.0066902416        0.2929403500        1.0000000008
268.0000        0.0451031459        0.0066903407        0.2929403500        1.0000000008
268.5000        0.0453013142        0.0066904439        0.2929403500        1.0000000008
269.0000        0.0454993976        0.0066905515        0.2929403500        1.0000000008
269.5000        0.0456973959        0.0066906636        0.2929403500        1.0000000008
270.0000        0.0458953090        0.0066907803        0.2929403500        1.0000000008
270.5000        0.0460931368        0.0066909016        0.2929403500        1.0000000008
271.0000        0.0462908793        0.0066910275        0.2929403500        1.0000000008
271.5000        0.0464885365        0.0066911579        0.2929403500        1.0000000008
272.0000        0.0466861084        0.0066912928        0.2929403500        1.0000000008
272.5000        0.0468835952        0.0066914319        0.2929403500        1.0000000008
273.0000        0.0470809969        0.0066915753        0.2929403500        1.0000000008
273.5000        0.0472783137        0.0066917228        0.2929403500        1.0000000008
274.0000        0.0474755454        0.0066918743        0.2929403500        1.0000000008
274.5000        0.0476726923        0.0066920298        0.2929403500        1.0000000008
275.0000        0.0478697542        0.0066921892        0.2929403500        1.0000000008
275.5000        0.0480667314        0.0066923524        0.2929403500        1.0000000008
276.0000        0.0482636238        0.0066925194        0.2929403500        1.0000000008
276.5000        0.0484604315        0.0066926899        0.2929403500        1.0000000008
277.0000        0.0486571548        0.0066928638        0.2929403500        1.0000000008
277.5000        0.0488537937        0.0066930409        0.2929403500        1.0000000008
278.0000        0.0490503485        0.0066932211        0.2929403500        1.0000000008
278.5000        0.0492468194        0.0066934040        0.2929403500        1.0000000008
279.0000        0.0494432065        0.0066935894        0.2929403500        1.0000000008
279.5000        0.0496395101        0.0066937773        0.2929403500        1.0000000008
280.0000        0.0498357303        0.0066939673        0.2929403500        1.0000000008
280.5000        0.0500318672        0.0066941595        0.2929403500        1.0000000008
281.0000        0.0502279208        0.0066943536        0.2929403500        1.0000000008
281.5000        0.0504238912        0.0066945496        0.2929403500        1.0000000008
282.0000        0.0506197785        0.0066947475        0.2929403500        1.0000000008
282.5000        0.0508155829        0.0066949471        0.2929403500        1.0000000008
283.0000        0.0510113043        0.0066951482        0.2929403500        1.0000000008
283.5000        0.0512069431        0.0066953507        0.2929403500        1.0000000008
284.0000        0.0514024994        0.0066955544        0.2929403500        1.0000000008
284.5000        0.0515979734        0.0066957590        0.2929403500        1.0000000008
285.0000        0.0517933653        0.0066959643        0.2929403500        1.0000000008
285.5000        0.0519886753        0.0066961701        0.2929403500        1.0000000008
286.0000        0.0521839034        0.0066963764        0.2929403500        1.0000000008
286.5000        0.0523790499        0.0066965829        0.2929403500        1.0000000008
287.0000        0.0525741146        0.0066967899        0.2929403500        1.0000000008
287.5000        0.0527690974        0.0066969972        0.2929403500        1.0000000008
288.0000        0.0529639983        0.0066972049        0.2929403500        1.0000000008
288.5000        0.0531588173        0.0066974132        0.2929403500        1.0000000008
289.0000        0.0533535543        0.0066976219        0.2929403500        1.0000000008
289.5000        0.0535482092        0.0066978312        0.2929403500        1.0000000008
290.0000        0.0537427822        0.0066980410        0.2929403500        1.0000000008
290.5000        0.0539372733        0.0066982510        0.2929403500        1.0000000008
291.0000        0.0541316827        0.0066984613        0.2929403500        1.0000000008
291.5000        0.0543260104        0.0066986717        0.2929403500        1.0000000008
292.0000        0.0545202565        0.0066988821        0.2929403500        1.0000000008
292.5000        0.0547144210        0.0066990926        0.2929403500        1.0000000008
293.0000        0.0549085037        0.0066993031        0.2929403500        1.0000000008
293.5000        0.0551025046        0.0066995140        0.2929403500        1.0000000008
294.0000        0.0552964234        0.0066997253        0.2929403500        1.0000000008
294.5000        0.0554902598        0.0066999373        0.2929403500        1.0000000008
295.0000        0.0556840136        0.0067001502        0.2929403500        1.0000000008
295.5000        0.0558776847        0.0067003643        0.2929403500        1.0000000008
296.0000        0.0560712729        0.0067005794        0.2929403500        1.0000000008
296.5000        0.0562647782        0.0067007958        0.2929403500        1.0000000008
297.0000        0.0564582005        0.0067010134        0.2929403500        1.0000000009
297.5000        0.0566515399        0.0067012322        0.2929403500        1.0000000009
298.0000        0.0568447964        0.0067014521        0.2929403500        1.0000000009
298.5000        0.0570379699        0.0067016732        0.2929403500        1.0000000009
299.0000        0.0572310603        0.0067018956        0.2929403500        1.0000000009
299.5000        0.0574240674        0.0067021195        0.2929403500        1.0000000009
300.0000        0.0576169910        0.0067023451        0.2929403500        1.0000000009
